vessel_type,vessel_number,course_diff_std,course_diff_mad,distance_to_shore_mad,distance_to_shore_max,distance_to_shore_median,distance_to_shore_std,speed_std,speed_median,speed_mad,time_diff_median,time_diff_mad,time_diff_std,time_duration,thermo_depth_median,thermo_depth_mad,thermo_depth_std,east_water_velocity_std,east_water_velocity_median,east_water_velocity_mad,water_surface_elevation_median,water_surface_elevation_std,water_surface_elevation_mad,oceanic_depth_std,oceanic_depth_mad,oceanic_depth_median,sog_std,sog_mad,sog_median,choloro_conc_mad,choloro_conc_std,choloro_conc_median,course_std,course_mad,ratio_in_eez,north_water_velocity_std,north_water_velocity_mad,north_water_velocity_median,sea_temperature_std,sea_temperature_mad,sea_temperature_median,distance_to_port_max,distance_to_port_mad,distance_to_port_median,distance_to_port_std,salinity_mad,salinity_std,salinity_median,distance_max,distance_std,distance_median,distance_mad
trawler,129559,123.30667421551888,75.99342232774809,20.48552086593228,111.28492749567509,28.964618243047404,22.12386195285005,4.461434290418064,3.0297758726190733,3.586043591155564,259.0,265.64614586820204,423.05794402289007,7946090,122.3,34.39136799838036,77.2037059895165,0.11054676738018744,0.04,0.0864082345091639,-0.05,0.04703975257657138,0.04058689330402322,61.55610283897804,49.094626583792866,-39.0,3.646896416301768,3.1060334704978456,2.9,0.2234295394694595,0.4839982933041642,1.1501878337882339,112.23709331706465,93.15171922370018,1.0,0.13434874916323775,0.10011624600898107,0.0,0.6224920235826109,0.4773818989198759,8.3,121.93431832957113,25.096415941907697,36.33466401884196,27.78929937782507,0.049501262448763315,0.04992815523923788,34.300000000000004,32.26881159147618,0.7050812889062862,0.0737863039054209,0.42027176319054577
seiner,129566,150.0903327683766,103.85792680145292,240.8867759782664,1063.621513384369,22.449270551195912,277.33102210168585,5.956974598066736,5.165764287268912,5.7150563866723605,917.0,5997.69486378645,17264.79528978394,2582189,82.14198473282444,13.726408254667378,23.218619279644905,0.16970838281333775,-0.16628498727735366,0.11425373534421256,0.2801526717557252,0.06277395594479329,0.0455766018780853,441.93201698144776,433.71537396667617,-143.0,5.053898511859793,4.785751624029063,9.3,0.11237490145466912,0.4375748149615359,0.37263919753086416,116.25584629962229,102.0178612541866,0.6320907617504052,0.14350327262294266,0.08647852821458178,-0.02213740458015267,1.9977993824933724,1.3616481291317684,24.15216284987277,1433.8648072708536,553.097328908353,45.7032763142055,562.4231354067551,0.13462003208498924,0.2119475500840997,35.321882951653954,294.06497620667415,26.729494422301716,0.03854413669478412,12.853912964474993
seiner,129618,122.29639342705799,72.49216733220148,7.836188272712303,29.72071443204841,6.836506323513786,9.28557579175081,6.269524572330089,3.872309373762766,5.943285019355176,948.5,26529.640740740742,175561.7608019863,2579784,241.4,24.274006172839517,32.44382229182912,0.1079738341064396,0.08,0.0902716049382716,-0.91,0.014707577950227244,0.010911111111111106,8.775457778251637,7.826111111111113,-5.0,5.385641876632677,5.245024691358026,9.35,0.014440031080031097,0.0222190584891387,0.28221048951048944,118.84675569156923,107.53574949681007,1.0,0.07526118395332264,0.06822222222222223,-0.045,0.5196985589539097,0.4876851851851853,4.6000000000000005,64.32141762310987,13.46371679646877,36.127015288437185,16.891534853280973,0.024716049382715332,0.035252040984097066,33.9,10.482338969840963,1.6700327401425454,0.4507735452070341,1.4342248764619474
trawler,129652,108.3800972946803,52.10652218432458,6.436218666880327,46.69984345965489,17.166074236107573,7.991937560056161,3.492347699538528,3.990162172384651,2.5006292072748746,943.0,12846.838470621951,42221.883467082764,7733006,270.7,82.17964114989925,90.71469922885395,0.12173974380202507,0.25,0.08620796624476337,-0.29,0.052319197036507635,0.04008144432092006,8.191626289719206,3.840704096412949,-21.0,3.2175355666405654,2.6729745129676443,3.5,0.03490234397736865,0.042491982124982085,0.2913,105.09258372291382,93.67312770919143,1.0,0.0878722094308757,0.0778207845817783,-0.01,0.435041508222965,0.3217463250257303,9.1,48.9348643402414,6.352275479426871,19.105652749606215,7.568574557937107,0.001675273107203153,0.009157084713516514,34.300000000000004,24.356615534653763,2.833251072079394,1.0660574041355682,1.5994189367250358
support,129663,149.35718120493598,103.18771109597469,183.45555239955465,615.4190278953344,12.443831978657999,198.18411395721958,6.719691634507631,0.3347064121736533,6.029054924622178,164.0,2171.7697397677953,17878.599768801392,7191345,84.60000000000002,22.18702193370744,29.101864363024863,0.20274830406737954,-0.11,0.10933307706091153,0.5109601536245799,0.07880404962303965,0.06681346460190561,518.2720991254104,499.8695268421714,-10.0,5.833492874627079,5.532213017162999,1.0,0.1380694510032948,0.63047785104401,0.0512,115.27504270564957,103.87884926597825,0.7404580152671756,0.152124014859478,0.08542279259659448,-0.07974075852136342,2.683915452094032,2.392991264299356,26.40705712914067,764.1964708576147,214.3342612885049,28.88532951921252,228.4081091594346,0.34645917794416564,0.4042400903065503,34.792438790206425,5816.390006583117,83.59682574243789,0.006060669583390973,5.260212005923815
trawler,129670,98.34963869115074,49.98882895365639,5.2230505496870165,25.736764305872914,12.050857513873133,6.217465457582822,3.3115458394890864,3.126334626012093,2.3095645525751536,280.0,2338.125902630501,16297.839959627107,7736494,173.0,4.229311492720244,7.094702595393548,0.16027154917196648,0.22,0.14598192604321172,-1.77,0.03443493094615671,0.02393504263378827,1.01878666187238,0.8470399860889931,-1.0,2.5767814349711307,2.1048674708435704,2.8,0.11579711716816612,0.1618599136491675,0.8973408835546476,102.40592860230696,93.35219944025673,1.0,0.16193138868111434,0.13499494624604605,0.0,0.2541173436424803,0.21220524292870446,-0.5,38.48767791577354,5.199852481090262,24.43610929504273,5.9334786103331805,0.020061926242468383,0.031984763726136775,34.1,11.561743680597134,0.5480593778496682,0.24724334257463296,0.3175561207281045
other,129686,144.31096240597682,111.0273077598169,2.676970473996785,27.80850116107929,0.9121250164932369,3.564048828474572,3.2076810732384597,0.08322830322894623,2.7341880451740685,959.0,7215.582057856402,22772.878257111024,7341526,174.35000000000005,72.21403038501559,113.75872791512519,0.222194535738462,0.41,0.18513889698231006,-1.33,0.034545588069894086,0.028022193548387087,9.9429020487797,9.18271383975026,11.0,3.108443495149246,2.851460312174817,0.2,0.08953215087191486,0.11182091935453216,0.5196299654576857,110.32825610783092,96.8953908020253,1.0,0.13794383190311846,0.11345440998959418,-0.04,0.2738950699447744,0.2354459937565036,1.8,33.45978092439633,4.337108267335682,2.2057198043946684,5.493819819660274,7.105427357601002e-15,0.0,33.9,23.30139716836473,1.4213921236919682,0.028610432190436418,0.8887692287305134
seiner,129688,113.23131582499212,70.38631006680312,3.180160212274265,25.34368523456564,2.674759168030728,4.300376571257072,4.3559197599751815,5.4279262960341015,3.9700311920625904,920.0,3169.1337488389186,19046.40563313369,7945841,250.3,68.37237738468292,78.99349519931941,0.14246427458123512,-0.01,0.11437582704733128,-0.29,0.06404713927606591,0.05347362941338588,11.323236109251448,8.923586440608764,-8.0,3.5960943670751155,3.124311293138237,6.9,0.0930423748436272,0.12015933109128403,0.4273617540029112,108.22056979393899,95.66336256225523,1.0,0.12357958144768096,0.09903586644754972,0.03,0.29953352298925184,0.2452054833671874,10.0,45.52645107359026,7.017791896518205,11.944480612226307,8.895242107404762,0.04805079157692347,0.0490235393325336,34.300000000000004,11.017420290668476,1.1548103013391458,1.3387131173602835,1.0248689399535054
seiner,129702,165.8227051386422,142.09249448532674,61.17797510150186,755.5093341147847,0.8493262703471001,129.7410452324101,3.0940903421661266,0.024638775507067605,1.3158466587300297,146.5,2309.763939295789,5816.720348952394,6213839,92.0910780669145,1.4465130397208992,8.008254487971605,0.0612372650784507,-0.05698884758364312,0.0124599237936071,0.3879925650557621,0.02199794710755847,0.003926843291230605,287.55702806957487,151.82219283165432,1.0,3.026547685063936,1.4206846387451657,0.0,0.01236332156215902,0.02841217946006452,0.0678,112.05762780984185,97.32516693145945,0.9500480307396734,0.049131659215592816,0.010275864285484718,0.049033457249070635,0.3187523182901462,0.06430298290534517,27.814498141263947,901.940567660273,78.62903609392974,1.1108608089690188,165.14815291107035,0.023107606712174992,0.100685999982622,35.524907063197034,234.63824009460396,8.520085445112095,0.0013898926412848453,1.5189951479906008
trawler,129764,158.1438453020819,119.39321717855806,3.079573654144096,25.358457985270856,0.7021987271855894,5.303406026218943,5.795507155803612,0.04964822235865179,4.792061266924885,374.5,9080.543381344309,47626.67523664113,544940,174.0,0.34197530864196324,0.4490904619234857,0.06664816721520875,0.28,0.06037037037037037,-1.73,0.01586193241586261,0.014135802469135756,0.8551657214920122,0.5740740740740742,-1.0,4.248746582828304,4.002109053497942,3.7,0.2234295394694595,0.4839982933041642,1.1501878337882339,113.45004254530312,96.25557251199251,1.0,0.11994806768268496,0.10981481481481482,-0.09,0.11030339857381184,0.07839506172839504,0.1,33.50914317303845,5.105870785084321,1.1884219858771583,7.43780653358379,0.03557956104252278,0.04237456802411338,34.1,5.0229410914253965,0.9141368477978712,0.003277908087661577,0.6636321403427444
seiner,129772,134.3436143703777,92.93609184724392,97.9323652161529,685.0226764284782,77.14233483683141,130.13999129593807,5.7773931500201465,0.4852793420220067,4.950057754197177,361.5,1521.375373445511,4318.995479241558,7913703,34.7,9.493113832925062,12.184282768702102,0.31117903403711905,0.03,0.2515168858004633,-0.19,0.08094493085768897,0.06810225235445452,453.6124737428106,409.8070098288567,-353.0,5.245352695701487,4.812157012105824,0.6,0.01564218469420819,0.019102370043425413,0.0748,104.01444146076693,89.32708489415809,0.9294605809128632,0.19666935814957484,0.15258577059594908,-0.02,1.4301539630460296,1.261289580921837,23.1,664.7757118148259,102.22668947168314,76.29866691472475,133.63396592082282,0.7067620985057371,0.8027543564544806,35.5,128.65101340098659,8.442092613242735,0.015342406519701009,2.942444595513312
trawler,129782,142.34584890229726,92.91950337868309,18.564573785076515,55.67936814111759,23.3556472366328,19.72646052309837,3.9628589455273615,0.4974568446246941,2.8280572446573484,150.0,279.9724097919425,1748.0657565030474,7945597,118.8,108.29924917152685,147.6856072293421,0.11200101128063296,0.01,0.08957964168560854,-0.07,0.04304001030743379,0.03561048571204321,35.24764208986727,31.238953409421892,-31.0,3.1644024645610527,2.517589182794659,0.8,0.2234295394694595,0.4839982933041642,1.1501878337882339,119.99478960729138,101.37297898257772,1.0,0.12517157652377447,0.10132427842139977,-0.04,0.5728971253481203,0.4830440788377506,8.3,81.60314163447367,22.096996331769443,26.85734318416784,23.82309236323367,0.04462439297370421,0.04723667641311111,34.300000000000004,27.24622000303782,0.4983235063666802,0.0040198947015196145,0.2494153477029872
trawler,129792,165.57529874972545,138.04265360949208,20.832811691945334,459.0714167297157,0.7253879115601671,47.949206082516746,3.375703262134087,0.02311042593137587,1.5754710399261824,248.0,4878.991997800178,85749.52018700916,5929518,34.300000000000004,0.9750717030519048,2.103346703638901,0.11543779878677207,0.12,0.04886674370683894,0.18,0.056795281124795816,0.021316238304744918,63.12492456990651,20.783219223379373,2.0,2.576091124061421,1.4694437966417908,0.0,0.004221113416128292,0.011753199911418329,0.2816,116.37595177761804,101.50568017646209,0.9986007462686568,0.10651678886722156,0.0580356409417465,0.12,0.4315860157031111,0.2336366500055677,26.8,529.2928464007858,21.743494214352154,0.2388913010815184,48.109581090516265,0.028089540056252225,0.1994100405664185,36.4,569.6568804742368,13.193206129051399,0.001572778205963524,0.9437667381360004
longliner,129803,120.52490413032831,70.54139850211119,15.425262677667904,66.00161472317964,46.728426691509284,19.114682134419,2.8970596083975018,0.6907032166791864,2.221926927242235,1001.0,54199.495251487286,161306.52221899046,6907252,91.4,58.31967550027042,74.8318041765835,0.22137342727975676,0.04,0.16639480800432666,-0.32,0.24526618392686794,0.2176575446187128,188.52721340283006,161.923893996755,-433.0,2.6548524792518844,2.2076365603028663,0.8,0.02389756625202813,0.027994209378871482,0.152,111.22475604309004,98.97328905143715,1.0,0.17922434243335758,0.1642812330989724,-0.11,0.9169466355042336,0.7571876690102762,15.6,124.6159415716038,25.65971920541889,94.69200788826902,32.63769702933943,0.09699080584099724,0.11797206982524955,35.1,65.42770183291758,8.366415944117545,0.3724017694759089,3.6222004275422015
trawler,129812,102.56859336920877,61.95655883539074,1.8638050196147584,20.422541345524568,5.155576561124954,2.9702541113438,2.872322687278263,3.364868840874747,1.9811457128449508,968.0,9386.997087522052,28635.894866522453,7112754,170.55,29.03438465890563,37.492089695394704,0.1451763654563827,0.2,0.11546453326495745,-1.89,0.040028006988621335,0.03243081819727366,0.9418044337182244,0.8257864387223002,-1.0,2.619797138242334,1.9596323020934467,3.1,0.046277269808656325,0.4702920653770751,5.71276923076923,98.21398965346724,84.7680766893596,1.0,0.1057742104294775,0.08027268597356194,-0.03,0.4835786567163484,0.4591807157728101,-0.9,80.6517067830096,1.9374293303858807,74.67887057972385,3.071759859818027,0.10705739393145564,0.11791788674372655,34.1,19.89556352651827,1.9454970070495772,0.9242220516801628,1.1700882138135378
seiner,129836,133.85726163860826,98.11435338229552,15.198976983023504,74.49112339677372,16.776357284655127,18.97099703799756,5.501409112412921,0.7563073143391591,5.063315201105016,960.0,22029.21573926313,67747.78694669691,7788572,162.95,64.44288110519635,78.24397108103997,0.1219293573370452,0.03,0.10371268156880104,-0.23,0.03571915530191925,0.02625435357429906,81.49434431626565,44.949609197544525,-20.0,4.824697070006906,4.476777830842527,6.1,0.052503772120779287,0.07860390084916635,0.16495,108.5625186577491,96.56054158312456,1.0,0.13273976678868812,0.10919061375205302,0.11,0.5180460897601497,0.4693193863644305,10.9,97.26390305843564,15.04740757109917,26.057425446670013,20.375464539001566,0.06517722978718513,0.08006225517358219,34.4,126.38050097781459,9.658374950406873,0.2911445139760411,3.671095717284244
trawler,129851,134.25200943289408,79.09215341328925,18.209788162059677,65.21684924128003,45.10734892209477,21.426031367111975,2.6937886402773974,3.3434953412066317,1.8444543985640105,428.0,1208.1845811645028,3234.4068290803148,4542342,162.19483113641965,53.93367364574608,69.60106944580771,0.1843456147880321,0.07934753309303684,0.14451146115045227,-0.4226473895232902,0.10638021981870552,0.08450190296084949,81.42561712597632,68.46653849226429,-136.0,1.9977828715163184,1.4262143449023417,2.8,0.01659207943848241,0.018694732251993446,0.1063,118.19570148769016,98.50597281048864,1.0,0.16214997836497136,0.1263050442500541,0.013532486267107052,1.1475683793739824,0.9107582382395623,11.970612971366135,137.15036853592338,23.911658659200373,48.37282275332138,32.85311774461787,0.14702609541510775,0.19088354944585223,34.54878393795821,46.85819685346581,2.7134392755271644,0.07250829293025314,1.0905099551334418
trawler,129898,152.82414983378797,114.64905024376995,12.344225306114248,165.65455293512142,1.9593998441166127,18.624456257402443,3.924090917217196,0.04640213368988482,3.066600415519377,100.0,627.6919047936484,1670.2099934404166,7914795,172.5,186.1119763802496,216.27972082614946,0.25236521342179263,0.1,0.20790262611720228,-0.62,0.19476230301858607,0.14507869311758034,26.475234310649657,17.121920706540642,-2.0,3.400114017013439,2.9179089329603016,0.0,0.9996083426141624,3.1790684481140286,9.560127152734127,115.22418353706232,101.59200965260807,1.0,0.17475871689762734,0.15076347315538752,-0.07,1.4776207704043884,1.0385237113950854,5.6000000000000005,213.2820871163226,22.27374950969184,2.1993369708337625,30.631970703802505,0.1058134788355407,0.13845572275208132,34.1,79.16609878549673,2.0784393086044957,0.0023055589187289155,0.6485762733192153
seiner,129908,120.11233412794495,78.35235009129825,2.6377111585921544,26.75024661519441,2.780341067284695,3.6716725501523366,4.723507888710448,5.18805306987567,4.085481610067107,919.0,2841.8508668153304,18093.534354879208,7946420,281.20000000000005,68.5362790700897,77.63878318894952,0.14169729069151354,0.0,0.1148520405140856,-0.31,0.0749639109120171,0.06268647277541996,14.680399400659125,10.269731078178108,-7.0,3.8700907518849137,3.619302165418775,7.3,0.0701717995984288,0.09670655269165343,0.4213031560283688,107.20895492015755,92.6749317238072,1.0,0.09680241487830638,0.07149466102173456,0.02,0.3087980400916893,0.2577420814307209,10.0,68.64849750987342,8.971750846637526,12.081736154106176,12.88450204679528,0.06149026138354185,0.07003343255028835,34.4,24.92819397686117,1.2304328079076736,0.996193409371659,1.0166747875800506
seiner,129931,119.33525662949005,82.71503299649994,2.2706859297439967,16.221133905195323,3.6920442201987846,2.723227144229274,4.40005022344913,1.4537275682984132,4.0767201324268845,932.0,3681.91720373896,18392.447591027736,7944797,328.9000000000001,62.5596686667083,78.54787898561624,0.08612809960596787,0.14,0.07321355840953778,-0.04,0.04165979034353592,0.03140265109547143,10.681911414259844,8.543382404575388,-13.0,4.141086999217961,3.961504339271283,4.2,0.008595274511563309,0.010829028494879041,0.1193,101.63580454110785,91.0016463438081,1.0,0.1527416603229945,0.1275107235651197,-0.09,0.3276281151733868,0.23822234110202575,13.7,42.37364940574549,8.556797870921809,25.039111996149774,9.643981906035686,0.0583451671296162,0.0646324856662135,35.0,7.641335918082981,1.1680423268026576,0.362347017327249,1.0363888212455674
seiner,129937,111.52419880911957,69.11435743306042,2.0076905793331234,9.941349175334127,3.378319751019649,2.4774305664657974,3.688746849240064,6.351274979599182,3.5319139602405,950.0,23116.12414266118,75917.02075684696,6745369,107.7,47.79328523768396,82.32974296242496,0.1988218406143812,-0.08,0.14305610594590934,-0.32,0.05569423317858395,0.04567105285440903,5.559772740733088,3.428872631204593,0.0,3.196719985705047,2.9921742959237254,6.5,0.01447006039228262,0.01942018360320573,0.2242877922077922,103.99553796378055,91.67034429937237,1.0,0.2532146550522698,0.19358905315924066,0.1,0.8816642252200304,0.7628003861200021,11.8,55.513990009693316,11.524207109347534,14.032665169122591,14.327540817603465,0.055037341868614864,0.06717162713087244,34.5,25.320563292217496,2.6385712050787244,1.9191042141091663,1.3420250177095152
longliner,129973,100.088893823991,53.95964790749046,5.261017625486778,28.26041059705863,21.546811613067746,7.01634072002856,5.60652428188612,10.241827770726637,5.518847812278841,279.0,325.0870439528872,541.3466189915935,22822,90.5,3.9422579718471713,4.706409075105201,0.047031705236859636,0.12,0.04240735420856074,-0.37,0.01932677559298865,0.017265153691467954,196.0038719664304,166.25107727664462,-490.0,4.580579924950586,4.434415397874174,10.1,0.007549267451881645,0.009559986562450069,0.14650000000000002,99.77322714447763,90.25537666175975,1.0,0.05784408394922675,0.054087905774202825,-0.04,0.16757980905259434,0.14001723642631392,13.0,65.9948231629197,16.83422344873411,54.392700212053526,18.91327310072141,0.04987072680264335,0.050363958799882265,35.0,3.0689201493418605,0.8035598668419452,0.3915096139007901,0.6284867120824545
longliner,129987,131.37528387068036,81.0432977585573,145.78122712389703,735.0290891488286,494.88295142034667,202.64641379165542,4.426316419519711,5.957190586602395,3.668540425729435,40.0,565.4290221102743,1827.3304978198018,7922858,162.19483113641965,53.93367364574608,69.60106944580771,0.1843456147880321,0.07934753309303684,0.14451146115045227,-0.4226473895232902,0.10638021981870552,0.08450190296084949,416.57899402301234,335.54599722479213,-1130.0,3.014303807514336,2.6090809281385448,6.6,0.01971181029656294,0.022983219066045942,0.08020000000000001,112.52638572816281,99.24767330728537,0.16696853067693004,0.16214997836497136,0.1263050442500541,0.013532486267107052,1.1475683793739824,0.9107582382395623,11.970612971366135,813.6085437015105,170.2704515380207,556.1862699017394,231.00858961234215,0.14702609541510775,0.19088354944585223,34.54878393795821,69.14310238875814,2.3692194479632773,0.04654048402544286,0.8722476533803337
longliner,130018,102.69665024385542,60.956099654061276,267.66019659419607,1001.9019215825257,262.5263273018944,304.0988567655224,6.2228833674950526,9.764651802511539,5.8661512296366025,90.0,1071.4123837911436,10065.951467298191,7146958,55.72969050160086,17.346348091900985,24.77176962370676,0.16732675145943945,-0.05676401620123641,0.09347898124850944,-0.13907908761458113,0.2631183648249457,0.1820869650127151,570.1163977857748,529.5574522905764,-873.5,4.791676460126845,4.46144197755975,10.0,0.054724858893778115,0.08237510666369913,0.14553848670756647,89.66865461760355,71.08989414034559,0.6093308199811499,0.15955284066414308,0.09470387376231906,0.1279343423577062,0.7328095179921352,0.3441566420227157,27.622276700063953,1186.5029077196575,326.83088863763714,300.25038233750035,382.41030065249765,0.7892728038590824,1.1281965145178892,37.0359837987636,1169.599310539805,15.161010214896322,0.03824771091334578,2.5015396382188846
trawler,130110,159.75550011629406,139.3947182802387,0.975549842857888,22.68288534421248,0.6611495088887572,2.803310700439852,1.5949513766536918,0.006245791808141096,0.6380204408873343,1077.0,603.0628124693658,4013.32731007671,1085568,173.60000000000005,0.13307151259680852,0.15507871162547548,0.04237761577264424,0.14,0.0366983629055975,-1.81,0.008866286682857119,0.006540412704636835,0.22906873864771304,0.07221412116459186,-3.0,1.4362900381108619,0.5996299382413489,0.0,0.007251520509193989,0.03847950469821293,1.1592714285714285,107.15428299334008,90.51488612354488,1.0,0.05264945379206274,0.04102091706695421,0.12,0.1647643779215698,0.1445544554455446,-1.05,43.536895657802276,1.1616611268584114,9.684253400825943,3.127102069185949,0.010298009999012859,0.02270547384888165,34.1,48.585769224182904,2.056027188016363,0.0019035693358408785,0.2714796143589593
trawler,130127,156.5808089316971,118.85204692932757,18.489966009827143,96.89207153539878,2.977530028337973,23.084779184245125,3.407574432818699,0.07523146069356478,2.5140885667783124,30.0,487.17526124412,932.7261883367917,7084922,194.4,190.24981953143657,217.65944823947464,0.2437247440357055,0.14,0.20607355959734586,-0.62,0.12531052589182004,0.1046387666168008,38.604439819139046,26.898956511098667,-2.0,3.0965115198725064,2.452349987823444,0.0,1.5226751864731685,4.597878636250425,9.79982125,115.34355712582592,101.92481826648621,1.0,0.18017092732650464,0.15305318827835487,-0.07,0.6951069971266213,0.5584498379858179,5.7,149.47724083940992,29.933786836479737,1.726074723151116,36.46265962657327,0.09001727031595781,0.1046975272979392,34.1,46.331137726655854,1.3340711348124397,0.002579863580486452,0.3666516420133453
trawler,130142,128.54910781221264,84.00307370535694,22.40073634250381,71.17864796964062,7.736880759266035,24.20885844518495,3.8220763136111136,0.4901412773255437,3.1171902849104467,711.0,512.7614719275482,12223.747540940507,7946153,118.0,17.169847951188384,22.58355559360001,0.10258025798867257,0.005,0.0834454647676162,-0.08,0.05385894879517892,0.04222212942441822,47.822078112625654,42.70969879565465,-5.0,3.2416879744099534,2.7876362734580993,1.6,0.2234295394694595,0.4839982933041642,1.1501878337882339,110.89677786309544,99.34608687612436,1.0,0.11570847581114235,0.09251922108660812,-0.04,0.7226504073724909,0.5925017111009709,9.6,91.08118631460488,24.598470100580748,10.668612346256332,26.94906416670361,0.016526137699505238,0.02874690104672265,34.2,77.5847978831282,1.069305226492376,0.009312938816239994,0.5777224921470072
other,130148,163.29406665146226,144.58014995296483,0.0466572398864926,12.64478037807285,3.7026952494600174,0.3634658837814668,1.0435123304913745,0.0057614731245439295,0.18965047438723165,1080.0,1074.2781214059694,10884.913898950825,7594859,87.80000000000004,18.84790558772923,23.370739617022018,0.1173472830718066,-0.05,0.10179314948087402,0.14,0.019239420798022457,0.01453877058661478,1.6854108053576509,0.3039528954178016,-50.0,1.4312665495174317,0.24385967055284835,0.0,0.2234295394694595,0.4839982933041642,1.1501878337882339,105.62880353649773,90.65147375948065,1.0,0.05260973763983237,0.04402079617600528,0.08,0.3282011886702005,0.2640300873343012,17.7,17.867560536126703,0.09476551408121964,7.274616374986922,0.6002062349355064,0.0519690276201225,0.06512856470460475,34.6,9.351615497617734,0.3282516561477245,0.001813197501219,0.0570340007610649
seiner,130191,148.20484054852722,100.02440509113032,131.15409745913232,642.6738784736838,179.96022524990806,149.01129589690873,8.637868211044152,1.0797956675085656,6.418111730655401,20.0,725.6335311755322,2214.1565184428428,7930979,116.4,22.953300583459047,28.790091850886174,0.42840746175959454,-0.22,0.3477301440395559,0.65,0.0801028346847784,0.05717239554465274,403.03617587416267,358.9415441734594,-1086.0,5.227397719652496,4.975568413101686,1.7,0.07312496944712601,0.2682384290596409,0.3945094322060193,116.21657577470629,104.67891803117924,0.9248329621380846,0.1597880025136109,0.12305329510111067,-0.07,0.5391251129360048,0.4550471048699606,29.8,971.7266788439772,186.5485983890136,313.027992118036,214.09150717932243,0.3729273538778865,0.4450578590461104,34.800000000000004,129.28501013018385,5.131828402584106,0.010926053811054765,1.332983124968714
longliner,130206,121.5654856378218,79.02933615592167,767.0935661235776,1908.629369614263,1186.3281637640107,792.3637625344327,3.596953371157777,1.968097029595544,3.2654831472683417,901.0,2141.9663028377363,5022.746384096701,7933879,199.8,52.026320645737826,63.15336035053094,0.13304203471066492,0.06,0.10855457615584503,0.34,0.1234804667430726,0.10467786972389526,553.5801953940656,542.7520534498362,-1081.0,3.1989244007837887,2.9414811195630506,3.1,0.010916040944679972,0.10325005666078267,1.1700255102040815,104.3407175859246,94.51397915467838,0.4409254267744834,0.1304755729163592,0.1132103503558775,-0.01,2.5471144952435774,2.2562021046700402,19.3,1936.636666626728,779.2290452753607,1230.81052414423,803.8591915960662,0.31601174230223666,0.3339810355031592,35.4,107.63974049826504,8.595345548611652,0.0399559432330116,3.2823993296578453
seiner,130224,131.17091531661544,90.65507327402666,4.671309099118536,21.796719391899614,5.738351164168748,5.439368791734502,4.967988732254635,1.97013847406062,4.547194505111931,847.0,1932.9393506429653,11139.537322246479,7687415,207.55,70.61228489824744,85.62762085689666,0.11057962804363564,0.23,0.08962577493306635,-0.27,0.08779870087714546,0.07023594884883051,16.299182533827427,11.19434029562551,-17.0,4.19612210712317,3.932911835300743,4.9,0.01902307437330112,0.033015124330357776,0.2289274107142857,107.17748617598042,94.74413024230623,1.0,0.15140876091136202,0.12064784091467805,0.05,0.846895249907915,0.7109205512025709,9.3,56.827912239960824,10.508222840496412,15.428800660410518,12.364193746797627,0.07953193372338585,0.10757891116615473,34.2,46.81731647649957,1.6435673787527698,0.2515106333360552,0.9797175623011672
trawler,130270,145.82146187091308,104.75825424527493,7.0710837373468625,70.30529986752029,3.968498512106136,10.250424577632833,4.6566879187365116,1.3447362162893148,3.9067761610632687,912.0,18999.569199394216,39511.67775621157,7368585,228.6,66.28812917387691,78.80350908460225,0.14955203402895462,0.21,0.11161258887736368,-0.33,0.04896040465065074,0.04073357260002865,8.541092015141194,5.6501415256642415,-1.0,4.5832944681772325,3.965978084242305,4.2,0.03419402402545703,0.04935667989110451,0.27590000000000003,106.91464884944752,91.02596906368149,1.0,0.11566306805676325,0.0953119969057743,0.03,0.5407790484307737,0.4270729679702428,8.700000000000001,74.33171823144222,9.658469650889614,0.9424352760377316,12.97005766039572,0.04974570588279662,0.04991225667144504,34.2,46.02534875402989,4.716205435181027,0.5248644368312276,2.491148725347601
seiner,130297,153.3941209172016,125.49751437706364,20.004861342522407,104.53604103287752,1.188073640686493,22.60427910589441,2.6165470464201133,0.007501365986413219,1.5767667593589323,940.0,471.21653720726897,3826.0892760976235,7947334,134.20000000000002,24.06630931493905,29.464124250936926,0.1728928861790519,0.22,0.14886865601083715,-1.97,0.03824225077454852,0.028818301596229168,10.301292273605798,8.531707207323183,-4.0,2.435776677664303,1.5172508266416211,0.0,0.7013461818695962,1.1167557998441937,2.065656002377179,107.44257929935353,91.6305935217833,1.0,0.1405500040093104,0.11456333669950615,0.08,0.15973395407808916,0.0979643567062326,-1.8,105.81282741602264,20.628504184001716,1.3748856547867103,23.337774950502855,0.05810972515945045,0.06690073859744579,34.1,52.8642564426881,1.3596412570848515,0.0015754960439946745,0.4143902454596951
